000906	01	1	2227		NF	420.00	420.00
002095	01		1951	1	NF	419.24	419.24
002095	01		1951	2	NF	419.24	419.24
002095	01		1951	3	NF	419.23	419.23
001583	01	TXV	VA1606-22	1	TX	419.23	419.23
001583	01	TXV	VA1606-22	2	TX	419.23	419.23
001583	01	TXV	VA1606-22	3	TX	419.23	419.23
001583	01	TXV	VA1606-23	1	TX	419.23	419.23
001583	01	TXV	VA1606-23	2	TX	419.23	419.23
001583	01	TXV	VA1606-23	3	TX	419.23	419.23
000894	01		90210347		NF	415.06	415.06
001268	01		19107	1	NF	413.87	413.87
001268	01		19107	2	NF	413.87	413.87
002095	01		1968	1	NF	413.33	413.33
002095	01		1968	2	NF	413.33	413.33
000053	01	001	667040	1	NF	412.85	412.85
000053	01	001	667040	2	NF	412.85	412.85
000053	01	001	667040	3	NF	412.84	412.84
001583	01	TXV	VA1606-20	1	TX	412.46	412.46
001583	01	TXV	VA1606-20	2	TX	412.46	412.46
001583	01	TXV	VA1606-20	3	TX	412.46	412.46
001338	01		11337		NF	411.95	411.95
000458	01		5968003		NF	411.19	411.19
002380	01	1	5720	1	NF	410.81	410.81
002380	01	1	5720	2	NF	410.81	410.81
002380	01	1	5720	3	NF	410.81	410.81
001982	01	1	363	4	NF	410.32	410.32
001982	01	1	363	1	NF	410.31	410.31
001982	01	1	363	2	NF	410.31	410.31
002682	01	4	4139	2	NF	404.67	404.67
001313	01	DP	52536		NF	402.93	402.93
000939	01	0	331727	1	NF	402.33	402.33
001870	01	001	1184		NF	401.00	401.00
002758	01	005	10536	1	NF	400.00	400.00
001289	03	3	66818		NF	400.00	400.00
002905	01	000	22		NF	399.00	399.00
001222	01	1	2463	3	NF	398.34	398.34
001222	01	1	2463	1	NF	398.33	398.33
001222	01	1	2463	2	NF	398.33	398.33
000107	01	002	106936		NF	398.00	398.00
001268	01	2	337273	3	NF	397.34	397.34
000066	01	1	29655	1	NF	396.97	396.97
001234	01	0	21150408	1	NF	395.77	395.77
001234	01	0	21150408	2	NF	395.77	395.77
001234	01	0	21150408	3	NF	395.77	395.77
003200	01		14		NF	395.00	395.00
000854	01	1	63984	3	NF	393.34	393.34
002095	01		2052	1	NF	392.67	392.67
002095	01		2052	3	NF	392.66	392.66
000060	01	1	17260	1	NF	392.50	392.50
000060	01	1	17260	2	NF	392.49	392.49
001213	01	DP	502993		NF	390.00	390.00
000314	01	1	200957	1	NF	387.73	387.73
000526	01	1	1605		NF	386.50	386.50
001457	01	1	23064	1	NF	385.63	385.63
001392	01		58384363		BOL	384.02	384.02
001746	01		43	1	NF	380.00	380.00
001746	01		43	2	NF	380.00	380.00
000769	01		25399		NF	380.00	380.00
001268	01		19982	1	NF	377.33	377.33
001268	01		19982	2	NF	377.33	377.33
002095	01	1	2728	1	NF	377.06	377.06
002095	01	1	2728	2	NF	377.06	377.06
000458	01	001	6059	2	NF	376.79	376.79
001001	01	001	2580		NF	375.00	375.00
001313	01	1	52676		NF	370.19	370.19
001268	01		20554		NF	370.00	370.00
001268	01		19025	1	NF	367.50	367.50
001268	01		19025	2	NF	367.50	367.50
001403	01		587	1	NF	367.10	367.10
001403	01		587	2	NF	367.10	367.10
001268	01		17731	1	NF	366.67	366.67
001268	01		17731	2	NF	366.67	366.67
001268	01		17731	3	NF	366.66	366.66
000999	01	001	6270	1	NF	366.25	366.25
001583	01	TXV	TIAGO3137	1	TX	364.54	364.54
001583	01	TXV	TIAGO3137	2	TX	364.54	364.54
001583	01	TXV	TIAGO3137	3	TX	364.54	364.54
001583	01	TXV	TIAGO3137	4	TX	364.54	364.54
001583	01	TXV	TIAGO3137	5	TX	364.54	364.54
000894	01	1	23984	1	NF	363.60	363.60
002095	01	1	2495	1	NF	362.80	362.80
002095	01	1	2495	2	NF	362.80	362.80
002095	01		1823	1	NF	362.50	362.50
002095	01		1823	2	NF	362.50	362.50
002718	01	0	123		NF	360.00	360.00
000291	01	001	339005		NF	357.60	357.60
001268	01		20555	1	NF	354.67	354.67
000819	01		11742		NF	353.50	353.50
001268	01	002	000339731	1	NF	351.33	351.33
000386	01		6333		NF	351.01	351.01
000386	01	NFS	5820		NF	351.01	351.01
000819	01		10721		NF	350.90	350.90
000769	01	000	25263		NF	350.00	350.00
001428	01	DP	62206		NF	350.00	350.00
001280	05		131045		NF	350.00	350.00
002095	01		1783	1	NF	350.00	350.00
002095	01		1783	2	NF	350.00	350.00
000520	01	2	000000451		NF	350.00	350.00
000735	01		1280		NF	350.00	350.00
001428	01	DP	A000		NF	350.00	350.00
002417	01		4964		NF	348.00	348.00
001313	01	1	52675		NF	347.12	347.12
002401	01		2582		NF	347.00	347.00
002095	01		1952	1	NF	345.00	345.00
002095	01		1952	2	NF	345.00	345.00
001691	01		229		NF	342.00	342.00
002127	01	IMP	003915404	1	DH	341.90	341.90
001729	03	1	1029731		NF	340.59	340.59
001929	01		117334		NF	340.00	340.00
001929	01		117337		NF	340.00	340.00
001929	01		118082		NF	340.00	340.00
001929	01		118083		NF	340.00	340.00
001929	01		118806		NF	340.00	340.00
001929	01		119240		NF	340.00	340.00
001929	01		119241		NF	340.00	340.00
001929	01		120723		NF	340.00	340.00
001929	01		121333		NF	340.00	340.00
001929	01	1	117335		NF	340.00	340.00
002088	01	1	6868	3	NF	339.32	339.32
000062	01	3	5407686		NF	339.01	339.01
001363	01	1	40455		NF	337.80	337.80
002089	01	001	10471	1	NF	335.00	335.00
002089	01	001	10471	2	NF	335.00	335.00
000770	01	1	7622	1	NF	334.73	334.73
000770	01	1	7622	2	NF	334.73	334.73
001268	01	000	18278	1	NF	333.34	333.34
001268	01	000	18278	2	NF	333.34	333.34
001268	01	000	18278	3	NF	333.32	333.32
002088	01	NFS	2474	2	NF	332.16	332.16
001184	01		224		NF	330.00	330.00
003268	01		2536	1	NF	329.33	329.33
003268	01		2536	2	NF	329.33	329.33
000583	01	1	676430		NF	327.56	327.56
001268	01		18361	1	NF	325.33	325.33
001268	01		18361	2	NF	325.33	325.33
001929	01		118406		NF	324.19	324.19
001830	01	000	1410		NF	320.00	320.00
001280	04		2182023		NF	320.00	320.00
002744	01	001	13498		NF	320.00	320.00
000060	01	NFS	2440		NF	320.00	320.00
000344	01		22712		NF	320.00	320.00
001144	01		470		NF	320.00	320.00
001280	07	1	67647	1	NF	319.52	319.52
001268	01		17490	3	NF	319.34	319.34
001268	01		17490	1	NF	319.33	319.33
001268	01		17490	2	NF	319.33	319.33
000570	01		15934		NF	315.60	315.60
001001	01	001	2631		NF	315.00	315.00
000641	01	TX	VA1606-37	1	BOL	314.80	314.80
001843	01	1	49	1	NF	314.59	314.59
002865	01	001	338		NF	312.00	312.00
000807	01		CNS202311		BOL	311.12	311.12
001490	01	1	39261		NF	310.90	310.90
003035	01	3	36684		NF	310.10	310.10
002865	01	001	329		NF	310.00	310.00
002392	01		182		NF	310.00	310.00
000632	01	1	66459	1	NF	310.00	310.00
000807	01		CW202309		BOL	306.11	306.11
001729	02	1	537847		NF	303.76	303.76
002819	01	01	20392		NF	303.00	303.00
002619	01	000	78		NF	300.00	300.00
002095	01		1658	1	NF	300.00	300.00
002095	01		1658	2	NF	300.00	300.00
002095	01		1926		NF	300.00	300.00
001001	01	001	2597		NF	300.00	300.00
001577	01	01	62		NF	300.00	300.00
002758	01	NFS	2093	1	NF	300.00	300.00
000060	01	NFS	2329	1	NF	300.00	300.00
000060	01	NFS	2329	2	NF	300.00	300.00
000544	01	U	49012		NF	300.00	300.00
003586	01	0	5756		NF	300.00	300.00
001910	01	0	60930		NF	300.00	300.00
003582	01	0	682		NF	300.00	300.00
001583	01	TXV	VA1606-34	2	TX	298.37	298.37
001583	01	TXV	VA1606-34	3	TX	298.37	298.37
001583	01	TXV	VA1606-34	4	TX	298.37	298.37
001583	01	TXV	VA1606-34	5	TX	298.37	298.37
002631	01	FV	594		CP	298.00	298.00
000641	01	TX	VT 08/276	1	BOL	293.47	293.47
000011	01	TX	WE310523S	1	BOL	293.47	293.47
001960	01		913		NF	290.00	290.00
000786	01	000	282		NF	290.00	290.00
003102	01	0	17308		NF	290.00	290.00
000060	01	1	17259		NF	285.62	285.62
001280	05	001	000139872	1	NF	282.15	282.15
001268	01		18362	1	NF	280.67	280.67
001268	01		18362	2	NF	280.67	280.67
001392	01		58384082		BOL	280.42	280.42
002591	01	1	13597	1	NF	280.00	280.00
002591	01	1	13597	2	NF	280.00	280.00
000183	02	1	146855	2	NF	278.60	278.60
000526	01	1	1694	1	NF	276.31	276.31
002025	01		62683		NF	275.99	275.99
000314	01	DP	10550991		NF	275.60	275.60
002025	01		64517		NF	275.59	275.59
000632	02	001	74607	1	NF	275.00	275.00
001268	01		18364	1	NF	273.33	273.33
001268	01		18364	2	NF	273.33	273.33
002025	01		63789		NF	270.00	270.00
003734	01	001	000000547		NF	269.99	269.99
000250	01	1	67274		NF	269.85	269.85
003515	01	1	68210		NF	267.57	267.57
001375	01	1	366173		NF	267.39	267.39
003807	01	3	000004094		NF	267.09	267.09
000391	01		7090	1	NF	266.67	266.67
000391	01		7090	2	NF	266.67	266.67
001268	01	002	000339615	1	NF	264.67	264.67
001268	01	002	000339615	2	NF	264.67	264.67
001859	01	001	392		NF	264.00	264.00
001268	01	002	334080	3	NF	262.34	262.34
001268	01	002	334080	1	NF	262.33	262.33
000275	01	TX	VA1606-52	1	BOL	260.32	260.32
000011	01	TX	VAL574652	1	BOL	260.32	260.32
000011	01	TX	VAL574655	1	BOL	260.32	260.32
000417	01	0	48516	1	NF	260.05	260.05
000417	01	0	48516	2	NF	260.05	260.05
000417	01	0	48516	3	NF	260.05	260.05
000417	01	0	48516	4	NF	260.05	260.05
000417	01	0	48516	5	NF	260.05	260.05
002095	01		1955		NF	260.00	260.00
002095	01	1	2745	1	NF	253.69	253.69
002095	01	1	2745	2	NF	253.68	253.68
000155	01	2	147662		NF	253.00	253.00
002865	01	001	317		NF	252.00	252.00
002865	01	001	322		NF	252.00	252.00
001234	01	0	21342834	3	NF	250.08	250.08
001234	01	0	21342834	1	NF	250.07	250.07
000461	01		105579		NF	250.00	250.00
003806	01	3	000007215		NF	248.43	248.43
002377	01		2083	3	NF	246.66	246.66
000053	01		180061	1	NF	245.06	245.06
000053	01		180061	2	NF	245.06	245.06
000053	01		180061	3	NF	245.06	245.06
000770	01	1	7459		NF	241.50	241.50
001234	01	0	21167499	3	NF	241.14	241.14
001234	01	0	21167499	1	NF	241.13	241.13
000314	01	1	198432	1	NF	240.80	240.80
001698	01	00	7442		NF	240.00	240.00
001280	05	001	138469	2	NF	240.00	240.00
001280	05	001	138469	3	NF	240.00	240.00
001871	01	001	20231578		NF	240.00	240.00
000523	01	0	14666		NF	240.00	240.00
002239	01	CV	12	01	NF	240.00	360.00
002930	01	1	13131		NF	238.27	238.27
000387	01	00	182412		NF	237.98	237.98
000387	01	00U	193056		NF	237.98	237.98
001001	01	001	2610		NF	237.00	237.00
000201	01	TX	VA1606-70	1	BOL	234.78	234.78
001268	01	002	332115	1	NF	234.67	234.67
001268	01	002	332115	2	NF	234.67	234.67
001268	01	002	332115	3	NF	234.66	234.66
001234	01	000	021580640	1	NF	230.88	230.88
000239	01	001	16959		NF	230.00	230.00
002319	01	CXV	AGS373	01	NF	230.00	230.00
002319	01	CXV	AGS380	01	NF	230.00	230.00
001394	01		3187886		NF	230.00	230.00
001497	01	0	1483		NF	230.00	230.00
001268	01	002	000339621	1	NF	228.33	228.33
001268	01	002	000339621	2	NF	228.33	228.33
001512	01	000	15883		NF	228.00	228.00
001692	01	NFS	19850	3	NF	226.96	226.96
001692	01	NFS	19850	1	NF	226.95	226.95
001692	01	NFS	19850	2	NF	226.95	226.95
001280	05		130952	3	NF	223.34	223.34
001280	05		130952	2	NF	223.33	223.33
000053	01		182583	1	NF	223.12	223.12
002095	01		1954	1	NF	220.00	220.00
002095	01		1954	2	NF	220.00	220.00
001268	01		20055	1	NF	218.33	218.33
001268	01		20055	2	NF	218.33	218.33
003804	01	1	000032633		NF	218.28	218.28
002095	01		1822	1	NF	217.50	217.50
002095	01		1822	2	NF	217.50	217.50
000291	01	001	339999		NF	217.00	217.00
002615	03	001	000346865		NF	214.00	214.00
001234	01	0	21227100	1	NF	213.31	213.31
001234	01	0	21227100	2	NF	213.31	213.31
001234	01	0	21161377	1	NF	212.72	212.72
001234	01	0	21161377	2	NF	212.72	212.72
001268	01	02	330365	1	NF	212.50	212.50
001404	01		54334749		NF	210.51	210.51
001699	01		3908		NF	210.00	210.00
000326	01	0	50799		NF	209.28	209.28
001584	01	TXV	VAL574667	1	BOL	207.34	207.34
001584	01	TXV	VAL574668	1	BOL	207.34	207.34
001584	01	TXV	VAL574669	1	BOL	207.34	207.34
001584	01	TXV	VAL574670	1	BOL	207.34	207.34
001584	01	TXV	VAL574671	1	BOL	207.34	207.34
001584	01	TXV	VAL574672	1	BOL	207.34	207.34
001584	01	TXV	VAL574673	1	BOL	207.34	207.34
001584	01	TXV	VAL574674	1	BOL	207.34	207.34
001584	01	TXV	VAL574675	1	BOL	207.34	207.34
001584	01	TXV	VAL574676	1	BOL	207.34	207.34
001584	01	TXV	VAL574677	1	BOL	207.34	207.34
001584	01	TXV	VAL574678	1	BOL	207.34	207.34
001584	01	TXV	VAL574679	1	BOL	207.34	207.34
001584	01	TXV	VAL574680	1	BOL	207.34	207.34
001584	01	TXV	VAL574681	1	BOL	207.34	207.34
001584	01	TXV	VAL574682	1	BOL	207.34	207.34
001584	01	TXV	VAL574683	1	BOL	207.34	207.34
001584	01	TXV	VAL574684	1	BOL	207.34	207.34
001584	01	TXV	VAL574685	1	BOL	207.34	207.34
001584	01	TXV	VAL574686	1	BOL	207.34	207.34
001584	01	TXV	VAL574687	1	BOL	207.34	207.34
001584	01	TXV	VAL574688	1	BOL	207.34	207.34
001584	01	TXV	VAL574689	1	BOL	207.34	207.34
001584	01	TXV	VAL574690	1	BOL	207.34	207.34
001584	01	TXV	VAL574691	1	BOL	207.34	207.34
001584	01	TXV	VAL574692	1	BOL	207.34	207.34
001584	01	TXV	VAL574693	1	BOL	207.34	207.34
001584	01	TXV	VAL574694	1	BOL	207.34	207.34
001584	01	TXV	VAL574695	1	BOL	207.34	207.34
001584	01	TXV	VAL574696	1	BOL	207.34	207.34
001584	01	TXV	VAL574697	1	BOL	207.34	207.34
001584	01	TXV	VAL574698	1	BOL	207.34	207.34
001584	01	TXV	VAL574699	1	BOL	207.34	207.34
001584	01	TXV	VAL574700	1	BOL	207.34	207.34
001584	01	TXV	VAL574701	1	BOL	207.34	207.34
001584	01	TXV	VAL574702	1	BOL	207.34	207.34
001584	01	TXV	VAL574927	1	BOL	207.34	207.34
001584	01	TXV	VAL574928	1	BOL	207.34	207.34
001584	01	TXV	VAL574929	1	BOL	207.34	207.34
001584	01	TXV	VAL574930	1	BOL	207.34	207.34
001584	01	TXV	VAL574931	1	BOL	207.34	207.34
001584	01	TXV	VAL574932	1	BOL	207.34	207.34
001584	01	TXV	VAL574933	1	BOL	207.34	207.34
001584	01	TXV	VAL574934	1	BOL	207.34	207.34
001584	01	TXV	VAL574935	1	BOL	207.34	207.34
001584	01	TXV	VAL574936	1	BOL	207.34	207.34
001584	01	TXV	VAL574937	1	BOL	207.34	207.34
001584	01	TXV	VAL574938	1	BOL	207.34	207.34
001584	01	TXV	VAL574939	1	BOL	207.34	207.34
001584	01	TXV	VAL574940	1	BOL	207.34	207.34
001584	01	TXV	VAL574941	1	BOL	207.34	207.34
001584	01	TXV	VAL574942	1	BOL	207.34	207.34
001584	01	TXV	VAL574943	1	BOL	207.34	207.34
001584	01	TXV	VAL574944	1	BOL	207.34	207.34
001584	01	TXV	VAL574945	1	BOL	207.34	207.34
001584	01	TXV	VAL574946	1	BOL	207.34	207.34
001584	01	TXV	VAL574947	1	BOL	207.34	207.34
001584	01	TXV	VAL574948	1	BOL	207.34	207.34
001584	01	TXV	VAL574949	1	BOL	207.34	207.34
001584	01	TXV	VAL574950	1	BOL	207.34	207.34
001584	01	TXV	VAL574951	1	BOL	207.34	207.34
001584	01	TXV	VAL574952	1	BOL	207.34	207.34
001584	01	TXV	VAL574953	1	BOL	207.34	207.34
001584	01	TXV	VAL574954	1	BOL	207.34	207.34
001584	01	TXV	VAL574955	1	BOL	207.34	207.34
001584	01	TXV	VAL574956	1	BOL	207.34	207.34
001584	01	TXV	VAL574957	1	BOL	207.34	207.34
001584	01	TXV	VAL574958	1	BOL	207.34	207.34
001584	01	TXV	VAL574959	1	BOL	207.34	207.34
001584	01	TXV	VAL574960	1	BOL	207.34	207.34
001584	01	TXV	VAL574961	1	BOL	207.34	207.34
001584	01	TXV	VAL574962	1	BOL	207.34	207.34
001584	01	TXV	VAL574963	1	BOL	207.34	207.34
001584	01	TXV	VAL574964	1	BOL	207.34	207.34
001584	01	TXV	VAL574965	1	BOL	207.34	207.34
001584	01	TXV	VAL574966	1	BOL	207.34	207.34
001584	01	TXV	VAL574967	1	BOL	207.34	207.34
001584	01	TXV	VAL574968	1	BOL	207.34	207.34
001584	01	TXV	VAL574969	1	BOL	207.34	207.34
001584	01	TXV	VAL574970	1	BOL	207.34	207.34
001584	01	TXV	VAL574971	1	BOL	207.34	207.34
001584	01	TXV	VAL574972	1	BOL	207.34	207.34
001584	01	TXV	VAL574973	1	BOL	207.34	207.34
001584	01	TXV	VAL574974	1	BOL	207.34	207.34
001584	01	TXV	VAL574975	1	BOL	207.34	207.34
001584	01	TXV	VAL574976	1	BOL	207.34	207.34
001584	01	TXV	VAL574977	1	BOL	207.34	207.34
001584	01	TXV	VAL574978	1	BOL	207.34	207.34
001584	01	TXV	VAL574979	1	BOL	207.34	207.34
001584	01	TXV	VAL574980	1	BOL	207.34	207.34
001584	01	TXV	VAL574981	1	BOL	207.34	207.34
001584	01	TXV	VAL574982	1	BOL	207.34	207.34
001584	01	TXV	VAL574983	1	BOL	207.34	207.34
001584	01	TXV	VAL574984	1	BOL	207.34	207.34
001584	01	TXV	VAL574985	1	BOL	207.34	207.34
001584	01	TXV	VAL574986	1	BOL	207.34	207.34
001584	01	TXV	VAL574987	1	BOL	207.34	207.34
001584	01	TXV	VAL574988	1	BOL	207.34	207.34
001584	01	TXV	VAL574989	1	BOL	207.34	207.34
001584	01	TXV	VAL574990	1	BOL	207.34	207.34
001584	01	TXV	VAL574991	1	BOL	207.34	207.34
001584	01	TXV	VAL574992	1	BOL	207.34	207.34
001584	01	TXV	VAL574993	1	BOL	207.34	207.34
001584	01	TXV	VAL574994	1	BOL	207.34	207.34
001584	01	TXV	VAL574995	1	BOL	207.34	207.34
001584	01	TXV	VAL574996	1	BOL	207.34	207.34
001584	01	TXV	VAL574997	1	BOL	207.34	207.34
001584	01	TXV	VAL574998	1	BOL	207.34	207.34
001584	01	TXV	VAL574999	1	BOL	207.34	207.34
001584	01	TXV	VAL575000	1	BOL	207.34	207.34
001584	01	TXV	VAL575001	1	BOL	207.34	207.34
001584	01	TXV	VAL575009	1	BOL	207.34	207.34
001584	01	TXV	VAL575010	1	BOL	207.34	207.34
001584	01	TXV	VAL575011	1	BOL	207.34	207.34
001584	01	TXV	VAL575012	1	BOL	207.34	207.34
001584	01	TXV	VAL575013	1	BOL	207.34	207.34
001584	01	TXV	VAL575014	1	BOL	207.34	207.34
001584	01	TXV	VAL575015	1	BOL	207.34	207.34
001584	01	TXV	VAL575016	1	BOL	207.34	207.34
001584	01	TXV	VAL575017	1	BOL	207.34	207.34
001584	01	TXV	VAL575018	1	BOL	207.34	207.34
001584	01	TXV	VAL575019	1	BOL	207.34	207.34
001584	01	TXV	VAL575020	1	BOL	207.34	207.34
001584	01	TXV	VAL575021	1	BOL	207.34	207.34
001584	01	TXV	VAL575022	1	BOL	207.34	207.34
001584	01	TXV	VAL575023	1	BOL	207.34	207.34
001584	01	TXV	VAL575024	1	BOL	207.34	207.34
001584	01	TXV	VAL575025	1	BOL	207.34	207.34
001584	01	TXV	VAL575026	1	BOL	207.34	207.34
001584	01	TXV	VAL575027	1	BOL	207.34	207.34
001584	01	TXV	VAL575028	1	BOL	207.34	207.34
001584	01	TXV	VAL575029	1	BOL	207.34	207.34
001584	01	TXV	VAL575030	1	BOL	207.34	207.34
001584	01	TXV	VAL575031	1	BOL	207.34	207.34
001584	01	TXV	VAL575032	1	BOL	207.34	207.34
001584	01	TXV	VAL575033	1	BOL	207.34	207.34
001584	01	TXV	VAL575034	1	BOL	207.34	207.34
001584	01	TXV	VAL575035	1	BOL	207.34	207.34
001584	01	TXV	VAL575037	1	BOL	207.34	207.34
001584	01	TXV	VAL575038	1	BOL	207.34	207.34
001584	01	TXV	VAL575039	1	BOL	207.34	207.34
001584	01	TXV	VAL575040	1	BOL	207.34	207.34
001584	01	TXV	VAL575041	1	BOL	207.34	207.34
001584	01	TXV	VAL575042	1	BOL	207.34	207.34
001584	01	TXV	VAL575043	1	BOL	207.34	207.34
001584	01	TXV	VAL575044	1	BOL	207.34	207.34
001584	01	TXV	VAL575045	1	BOL	207.34	207.34
001584	01	TXV	VAL575046	1	BOL	207.34	207.34
001584	01	TXV	VAL575047	1	BOL	207.34	207.34
001584	01	TXV	VAL575048	1	BOL	207.34	207.34
001584	01	TXV	VAL575049	1	BOL	207.34	207.34
001584	01	TXV	VAL575050	1	BOL	207.34	207.34
001584	01	TXV	VAL575051	1	BOL	207.34	207.34
001584	01	TXV	VAL575052	1	BOL	207.34	207.34
001584	01	TXV	VAL575053	1	BOL	207.34	207.34
001584	01	TXV	VAL575054	1	BOL	207.34	207.34
001584	01	TXV	VAL575055	1	BOL	207.34	207.34
001584	01	TXV	VAL575056	1	BOL	207.34	207.34
001584	01	TXV	VAL575057	1	BOL	207.34	207.34
001584	01	TXV	VAL575058	1	BOL	207.34	207.34
001584	01	TXV	VAL575059	1	BOL	207.34	207.34
001584	01	TXV	VAL575060	1	BOL	207.34	207.34
001584	01	TXV	VAL575061	1	BOL	207.34	207.34
001584	01	TXV	VAL575062	1	BOL	207.34	207.34
001584	01	TXV	VAL575063	1	BOL	207.34	207.34
001584	01	TXV	VAL575064	1	BOL	207.34	207.34
001584	01	TXV	VAL575065	1	BOL	207.34	207.34
001584	01	TXV	VAL575066	1	BOL	207.34	207.34
001584	01	TXV	VAL575067	1	BOL	207.34	207.34
001584	01	TXV	VAL575068	1	BOL	207.34	207.34
001584	01	TXV	VAL575069	1	BOL	207.34	207.34
001584	01	TXV	VAL575070	1	BOL	207.34	207.34
001584	01	TXV	VAL575071	1	BOL	207.34	207.34
001584	01	TXV	VAL575072	1	BOL	207.34	207.34
001584	01	TXV	VAL575073	1	BOL	207.34	207.34
001584	01	TXV	VAL575074	1	BOL	207.34	207.34
001584	01	TXV	VAL575075	1	BOL	207.34	207.34
001584	01	TXV	VAL575076	1	BOL	207.34	207.34
001584	01	TXV	VAL575077	1	BOL	207.34	207.34
001584	01	TXV	VAL575078	1	BOL	207.34	207.34
001584	01	TXV	VAL575079	1	BOL	207.34	207.34
001584	01	TXV	VAL575080	1	BOL	207.34	207.34
001584	01	TXV	VAL575081	1	BOL	207.34	207.34
001584	01	TXV	VAL575082	1	BOL	207.34	207.34
001584	01	TXV	VAL575083	1	BOL	207.34	207.34
001584	01	TXV	VAL575084	1	BOL	207.34	207.34
001584	01	TXV	VAL575086	1	BOL	207.34	207.34
001584	01	TXV	VAL575087	1	BOL	207.34	207.34
001584	01	TXV	VAL575088	1	BOL	207.34	207.34
001584	01	TXV	VAL575089	1	BOL	207.34	207.34
001584	01	TXV	VAL575090	1	BOL	207.34	207.34
001584	01	TXV	VAL575091	1	BOL	207.34	207.34
001584	01	TXV	VAL575092	1	BOL	207.34	207.34
001584	01	TXV	VAL575093	1	BOL	207.34	207.34
001584	01	TXV	VAL575094	1	BOL	207.34	207.34
001584	01	TXV	VAL575095	1	BOL	207.34	207.34
001584	01	TXV	VAL575096	1	BOL	207.34	207.34
001584	01	TXV	VAL575097	1	BOL	207.34	207.34
001584	01	TXV	VAL575098	1	BOL	207.34	207.34
001584	01	TXV	VAL575099	1	BOL	207.34	207.34
001584	01	TXV	VAL575100	1	BOL	207.34	207.34
001584	01	TXV	VAL575101	1	BOL	207.34	207.34
001584	01	TXV	VAL575102	1	BOL	207.34	207.34
001584	01	TXV	VAL575103	1	BOL	207.34	207.34
001584	01	TXV	VAL575104	1	BOL	207.34	207.34
001584	01	TXV	VAL575105	1	BOL	207.34	207.34
001584	01	TXV	VAL575106	1	BOL	207.34	207.34
001584	01	TXV	VAL575107	1	BOL	207.34	207.34
001584	01	TXV	VAL575108	1	BOL	207.34	207.34
001584	01	TXV	VAL575109	1	BOL	207.34	207.34
001584	01	TXV	VAL575110	1	BOL	207.34	207.34
001584	01	TXV	VAL575111	1	BOL	207.34	207.34
001584	01	TXV	VAL575112	1	BOL	207.34	207.34
001584	01	TXV	VAL575113	1	BOL	207.34	207.34
001584	01	TXV	VAL575114	1	BOL	207.34	207.34
001584	01	TXV	VAL575115	1	BOL	207.34	207.34
001584	01	TXV	VAL575116	1	BOL	207.34	207.34
001584	01	TXV	VAL575117	1	BOL	207.34	207.34
001584	01	TXV	VAL575118	1	BOL	207.34	207.34
001584	01	TXV	VAL575119	1	BOL	207.34	207.34
001584	01	TXV	VAL575120	1	BOL	207.34	207.34
001584	01	TXV	VAL575121	1	BOL	207.34	207.34
001584	01	TXV	VAL575122	1	BOL	207.34	207.34
001584	01	TXV	VAL575126	1	BOL	207.34	207.34
001584	01	TXV	VAL575127	1	BOL	207.34	207.34
001584	01	TXV	VAL575128	1	BOL	207.34	207.34
001584	01	TXV	VAL575129	1	BOL	207.34	207.34
001584	01	TXV	VAL575130	1	BOL	207.34	207.34
001584	01	TXV	VAL575131	1	BOL	207.34	207.34
001584	01	TXV	VAL575132	1	BOL	207.34	207.34
001584	01	TXV	VAL575133	1	BOL	207.34	207.34
001584	01	TXV	VAL575134	1	BOL	207.34	207.34
001584	01	TXV	VAL575135	1	BOL	207.34	207.34
001584	01	TXV	VAL575136	1	BOL	207.34	207.34
001584	01	TXV	VAL575137	1	BOL	207.34	207.34
001584	01	TXV	VAL575138	1	BOL	207.34	207.34
001584	01	TXV	VAL575139	1	BOL	207.34	207.34
001584	01	TXV	VAL575140	1	BOL	207.34	207.34
001584	01	TXV	VAL575141	1	BOL	207.34	207.34
001584	01	TXV	VAL575142	1	BOL	207.34	207.34
001584	01	TXV	VAL575143	1	BOL	207.34	207.34
001584	01	TXV	VAL575144	1	BOL	207.34	207.34
001584	01	TXV	VAL575145	1	BOL	207.34	207.34
001584	01	TXV	VAL575146	1	BOL	207.34	207.34
001584	01	TXV	VAL575147	1	BOL	207.34	207.34
001584	01	TXV	VAL575148	1	BOL	207.34	207.34
001584	01	TXV	VAL575149	1	BOL	207.34	207.34
001584	01	TXV	VAL575150	1	BOL	207.34	207.34
001584	01	TXV	VAL575153	1	BOL	207.34	207.34
001584	01	TXV	VAL575154	1	BOL	207.34	207.34
001584	01	TXV	VAL575155	1	BOL	207.34	207.34
001584	01	TXV	VAL575156	1	BOL	207.34	207.34
001584	01	TXV	VAL575157	1	BOL	207.34	207.34
001584	01	TXV	VAL575158	1	BOL	207.34	207.34
001584	01	TXV	VAL575159	1	BOL	207.34	207.34
001584	01	TXV	VAL575160	1	BOL	207.34	207.34
001584	01	TXV	VAL575161	1	BOL	207.34	207.34
001584	01	TXV	VAL575162	1	BOL	207.34	207.34
001584	01	TXV	VAL575163	1	BOL	207.34	207.34
001584	01	TXV	VAL575164	1	BOL	207.34	207.34
001584	01	TXV	VAL575165	1	BOL	207.34	207.34
001584	01	TXV	VAL575166	1	BOL	207.34	207.34
001584	01	TXV	VAL575167	1	BOL	207.34	207.34
001584	01	TXV	VAL575168	1	BOL	207.34	207.34
001584	01	TXV	VAL575169	1	BOL	207.34	207.34
